"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 서원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"32","충청북도 청주시 서원구 사창동","3**","12m미만","100.31","전세","202510","20","14,500","0","2002","창신로","202511~202711","신규","-","","","단독다가구"
"33","충청북도 청주시 서원구 죽림동","2**","12m미만","49.58","월세","202510","20","2,000","40","2005","용호로5번길","202510~202710","갱신","-","2,000","40","단독다가구"
"34","충청북도 청주시 서원구 성화동","7**","25m미만","59.10","전세","202510","19","6,500","0","2012","장전로6번가길","202512~202712","신규","-","","","단독다가구"
"35","충청북도 청주시 서원구 사창동","1**","12m미만","27.00","월세","202510","19","300","30","2007","사직대로81번길","202510~202610","갱신","-","300","30","단독다가구"
"36","충청북도 청주시 서원구 성화동","8**","12m미만","30.00","월세","202510","19","300","35","2011","구룡산로51번다길","202510~202610","신규","-","","","단독다가구"
"37","충청북도 청주시 서원구 사창동","2**","12m미만","21.00","월세","202510","18","200","40","2003","사직대로129번길","202510~202610","신규","-","","","단독다가구"
"38","충청북도 청주시 서원구 수곡동","7*","12m미만","48.45","월세","202510","18","300","33","2013","수영로8번길","202510~202610","신규","-","","","단독다가구"
"39","충청북도 청주시 서원구 산남동","1***","12m미만","56.10","월세","202510","18","300","37","2008","탑골로23번길","202510~202610","신규","-","","","단독다가구"
"40","충청북도 청주시 서원구 성화동","5**","12m미만","51.45","전세","202510","17","7,000","0","2010","신성화로46번길","202511~202711","신규","-","","","단독다가구"
"41","충청북도 청주시 서원구 사창동","1**","8m미만","26.00","월세","202510","17","200","35","2010","1순환로622번길","202511~202602","갱신","-","200","35","단독다가구"
"42","충청북도 청주시 서원구 사창동","5**","8m미만","30.57","전세","202510","17","7,000","0","1997","1순환로680번길","202511~202711","신규","-","","","단독다가구"
"43","충청북도 청주시 서원구 모충동","4**","25m미만","79.64","월세","202510","17","1,000","80","2020","매봉로","202510~202710","신규","-","","","단독다가구"
"44","충청북도 청주시 서원구 사창동","2**","8m미만","25.00","월세","202510","15","200","35","2015","사직대로141번길","202510~202610","신규","-","","","단독다가구"
"45","충청북도 청주시 서원구 성화동","9**","25m미만","50.00","월세","202510","13","3,000","37","2011","구룡산로52번나길","202510~202710","신규","-","","","단독다가구"
"46","충청북도 청주시 서원구 사창동","1**","8m미만","20.00","월세","202510","13","200","30","2010","1순환로638번길","202510~202610","신규","-","","","단독다가구"
"47","충청북도 청주시 서원구 죽림동","3**","12m미만","23.00","월세","202510","13","500","31","2008","용호로8번길","202510~202610","신규","-","","","단독다가구"
"48","충청북도 청주시 서원구 분평동","2**","12m미만","26.44","월세","202510","13","300","40","2012","안뜸로","202510~202612","신규","-","","","단독다가구"
"49","충청북도 청주시 서원구 수곡동","8*","12m미만","39.66","월세","202510","13","500","46","","구룡산로389번길","202510~202610","신규","-","","","단독다가구"
"50","충청북도 청주시 서원구 개신동","6**","12m미만","60.22","월세","202510","13","500","45","2002","성봉로169번길","202510~202610","신규","-","","","단독다가구"
"51","충청북도 청주시 서원구 사창동","1**","8m미만","37.00","월세","202510","11","500","46","2013","1순환로634번길","202510~202610","신규","-","","","단독다가구"
"52","충청북도 청주시 서원구 사창동","4**","8m미만","25.00","월세","202510","11","200","28","2000","내수동로114번길","202510~202610","신규","-","","","단독다가구"
"53","충청북도 청주시 서원구 수곡동","7**","8m미만","26.44","월세","202510","11","200","25","1997","수곡로77번길","202510~202610","신규","-","","","단독다가구"
"54","충청북도 청주시 서원구 산남동","9**","12m미만","119.55","월세","202510","11","1,500","105","2009","두꺼비로14번길","202511~202710","신규","-","","","단독다가구"
"55","충청북도 청주시 서원구 수곡동","7**","8m미만","50.00","월세","202510","10","500","30","1997","수곡로67번길","202510~202710","신규","-","","","단독다가구"
"56","충청북도 청주시 서원구 수곡동","5*","12m미만","25.00","월세","202510","10","100","30","2001","수영로11번길","202510~202610","신규","-","","","단독다가구"
"57","충청북도 청주시 서원구 수곡동","8*","12m미만","60.00","월세","202510","09","1,000","60","2017","구룡산로389번길","202511~202611","신규","-","","","단독다가구"
"58","충청북도 청주시 서원구 모충동","1**","12m미만","47.00","월세","202510","09","300","38","2002","구룡산로375번길","202510~202710","신규","-","","","단독다가구"
"59","충청북도 청주시 서원구 모충동","5**","8m미만","26.44","월세","202510","09","1,000","25","2021","호국로3번길","202510~202610","신규","-","","","단독다가구"
"60","충청북도 청주시 서원구 사창동","2**","12m미만","50.00","월세","202510","09","500","50","2002","봉명로228번길","202510~202609","신규","-","","","단독다가구"
"61","충청북도 청주시 서원구 성화동","5**","12m미만","25.00","월세","202510","09","200","28","2013","신성화로34번길","202510~202610","신규","-","","","단독다가구"
"62","충청북도 청주시 서원구 사창동","2**","12m미만","132.20","월세","202510","06","3,000","75","2019","천수로18번길","202510~202610","갱신","-","3,000","75","단독다가구"
"63","충청북도 청주시 서원구 수곡동","1***","12m미만","26.45","월세","202510","04","1,000","15","1997","수곡로5번길","202510~202710","갱신","-","1,000","10","단독다가구"
"64","충청북도 청주시 서원구 수곡동","1**","12m미만","28.00","월세","202510","04","200","39","2000","구룡산로338번길","202510~202610","신규","-","","","단독다가구"
"65","충청북도 청주시 서원구 수곡동","8*","12m미만","26.40","전세","202510","02","1,200","0","2001","구룡산로389번길","202510~203010","갱신","-","1,200","0","단독다가구"
"66","충청북도 청주시 서원구 사창동","1**","8m미만","25.00","월세","202510","02","300","30","2014","1순환로633번길","202510~202610","신규","-","","","단독다가구"
"67","충청북도 청주시 서원구 분평동","1***","25m미만","34.30","월세","202510","01","500","62","2021","매봉로","202510~202610","신규","-","","","단독다가구"
"68","충청북도 청주시 서원구 수곡동","1**","12m미만","23.00","월세","202510","01","200","30","2000","구룡산로338번길","202510~202610","신규","-","","","단독다가구"
"69","충청북도 청주시 서원구 수곡동","9**","12m미만","40.00","월세","202510","01","300","35","1997","수곡로5번길","202510~202710","신규","-","","","단독다가구"
"70","충청북도 청주시 서원구 사창동","3**","8m미만","30.00","월세","202509","30","300","35","2014","1순환로709번길","202510~202610","신규","-","","","단독다가구"
"71","충청북도 청주시 서원구 사창동","1**","8m미만","29.75","전세","202509","30","4,000","0","2015","1순환로633번길","202511~202711","신규","-","","","단독다가구"
"72","충청북도 청주시 서원구 산남동","9**","12m미만","43.00","월세","202509","30","500","40","2008","두꺼비로20번길","202510~202610","신규","-","","","단독다가구"
"73","충청북도 청주시 서원구 사창동","1**","8m미만","35.00","월세","202509","30","2,000","46","2023","1순환로648번길","202510~202610","신규","-","","","단독다가구"
"74","충청북도 청주시 서원구 수곡동","9**","12m미만","60.00","월세","202509","30","1,000","40","1997","수곡로5번길","202510~202709","신규","-","","","단독다가구"
"75","충청북도 청주시 서원구 사창동","2**","12m미만","22.00","월세","202509","29","200","40","2018","내수동로","202510~202610","신규","-","","","단독다가구"
"76","충청북도 청주시 서원구 사창동","1**","8m미만","42.00","월세","202509","29","500","45","2013","천수로7번길","202510~202610","갱신","-","500","45","단독다가구"
"77","충청북도 청주시 서원구 사창동","2**","8m미만","26.00","월세","202509","29","100","29","2016","천수로8번길","202510~202610","신규","-","","","단독다가구"
"78","충청북도 청주시 서원구 사직동","5**","25m미만","62.19","월세","202509","29","500","40","1971","호국로","202510~202710","신규","-","","","단독다가구"
"79","충청북도 청주시 서원구 죽림동","3**","25m미만","81.06","전세","202509","29","6,500","0","2010","성화로69번길","202510~202710","신규","-","","","단독다가구"
"80","충청북도 청주시 서원구 모충동","9*","12m미만","20.12","월세","202509","29","200","29","2014","구룡산로389번길","202509~202609","신규","-","","","단독다가구"
"81","충청북도 청주시 서원구 사창동","2**","8m미만","30.00","월세","202509","29","1,700","35","2001","사직대로129번길","202510~202610","신규","-","","","단독다가구"
"82","충청북도 청주시 서원구 산남동","1***","12m미만","33.00","월세","202509","29","200","32","2009","두꺼비로27번길","202509~202709","신규","-","","","단독다가구"
"83","충청북도 청주시 서원구 산남동","8**","12m미만","54.00","전세","202509","29","6,500","0","2008","두꺼비로34번길","202511~202711","신규","-","","","단독다가구"
"84","충청북도 청주시 서원구 수곡동","7**","12m미만","20.00","월세","202509","29","50","50","1999","수곡로77번길","202510~202511","신규","-","","","단독다가구"
"85","충청북도 청주시 서원구 사창동","1**","8m미만","30.00","월세","202509","28","300","48","2015","1순환로611번길","202510~202610","신규","-","","","단독다가구"
"86","충청북도 청주시 서원구 산남동","1***","12m미만","24.69","월세","202509","28","300","30","2011","탑골로37번길","202509~202609","신규","-","","","단독다가구"
"87","충청북도 청주시 서원구 사창동","2**","8m미만","25.00","월세","202509","27","300","33","2016","천수로8번길","202510~202610","신규","-","","","단독다가구"
"88","충청북도 청주시 서원구 모충동","1**","8m미만","16.74","월세","202509","27","50","50","2017","구룡산로337번길","202510~202601","신규","-","","","단독다가구"
"89","충청북도 청주시 서원구 분평동","2**","8m미만","26.44","월세","202509","27","200","30","2008","청남로2005번길","202509~202609","신규","-","","","단독다가구"
"90","충청북도 청주시 서원구 죽림동","3**","12m미만","64.00","전세","202509","27","6,500","0","2012","성화로79번길","202509~202709","신규","-","","","단독다가구"
"91","충청북도 청주시 서원구 사창동","1**","8m미만","25.00","월세","202509","27","500","32","2011","1순환로625번길","202509~202609","신규","-","","","단독다가구"
"92","충청북도 청주시 서원구 사창동","2**","8m미만","22.00","월세","202509","27","300","40","2020","1순환로653번길","202510~202610","신규","-","","","단독다가구"
"93","충청북도 청주시 서원구 성화동","1***","8m미만","38.38","월세","202509","26","500","50","2012","용호로39번길","202509~202709","신규","-","","","단독다가구"
"94","충청북도 청주시 서원구 사창동","1**","8m미만","40.00","월세","202509","26","200","45","2012","1순환로634번길","202509~202609","신규","-","","","단독다가구"
"95","충청북도 청주시 서원구 성화동","9**","25m미만","29.70","월세","202509","26","300","29","2012","성화로","202509~202709","신규","-","","","단독다가구"
"96","충청북도 청주시 서원구 수곡동","5*","8m미만","26.00","월세","202509","26","200","30","2000","수영로23번길","202510~202610","신규","-","","","단독다가구"
"97","충청북도 청주시 서원구 수곡동","9*","8m미만","28.23","월세","202509","26","50","50","2004","구룡산로338번길","202510~202601","신규","-","","","단독다가구"
"98","충청북도 청주시 서원구 산남동","4**","12m미만","49.50","월세","202509","25","500","40","2008","원흥로80번길","202509~202609","신규","-","","","단독다가구"
"99","충청북도 청주시 서원구 성화동","9**","12m미만","50.00","월세","202509","25","500","41","2012","용호로15번길","202509~202709","신규","-","","","단독다가구"
"100","충청북도 청주시 서원구 사창동","2**","25m미만","86.13","월세","202509","25","1,000","50","1993","봉명로","202510~202710","신규","-","","","단독다가구"
"101","충청북도 청주시 서원구 죽림동","3**","12m미만","30.00","월세","202509","25","300","50","2008","용호로8번길","202510~202602","신규","-","","","단독다가구"
"102","충청북도 청주시 서원구 성화동","8**","12m미만","30.00","월세","202509","25","300","50","2012","구룡산로51번라길","202510~202602","신규","-","","","단독다가구"
"103","충청북도 청주시 서원구 사창동","1**","8m미만","25.00","월세","202509","24","300","46","2022","봉명로150번길","202510~202610","신규","-","","","단독다가구"
"104","충청북도 청주시 서원구 수곡동","8*","12m미만","82.60","전세","202509","24","6,000","0","1991","구룡산로371번길","202509~203009","신규","-","","","단독다가구"
"105","충청북도 청주시 서원구 사창동","1**","12m미만","27.00","월세","202509","23","100","33","2014","봉명로132번길","202509~202609","신규","-","","","단독다가구"
"106","충청북도 청주시 서원구 사창동","1**","8m미만","130.00","전세","202509","23","18,000","0","2013","천수로7번길","202509~202609","신규","-","","","단독다가구"
"107","충청북도 청주시 서원구 분평동","1***","12m미만","33.00","월세","202509","23","200","30","2001","월평로34번길","202509~202609","신규","-","","","단독다가구"
"108","충청북도 청주시 서원구 모충동","2**","8m미만","59.69","전세","202509","23","8,000","0","2002","서원남로","202510~202710","신규","-","","","단독다가구"
"109","충청북도 청주시 서원구 산남동","9**","12m미만","124.00","월세","202509","22","3,000","100","2009","두꺼비로14번길","202510~202610","신규","-","","","단독다가구"
"110","충청북도 청주시 서원구 사창동","2**","8m미만","33.00","월세","202509","22","500","35","1988","내수동로","202510~202710","신규","-","","","단독다가구"
"111","충청북도 청주시 서원구 사창동","2**","8m미만","29.75","월세","202509","22","400","30","2018","천석로8번길","202509~202609","신규","-","","","단독다가구"
"112","충청북도 청주시 서원구 수곡동","8*","12m미만","23.00","월세","202509","22","200","33","2001","구룡산로389번길","202509~202609","신규","-","","","단독다가구"
"113","충청북도 청주시 서원구 분평동","2**","8m미만","30.00","월세","202509","22","300","30","2009","청남로2005번길","202509~202609","신규","-","","","단독다가구"
"114","충청북도 청주시 서원구 사창동","1**","12m미만","25.00","월세","202509","22","200","30","2015","1순환로614번길","202509~202609","신규","-","","","단독다가구"
"115","충청북도 청주시 서원구 사직동","1**","8m미만","23.00","월세","202509","22","300","40","2014","사직대로302번길","202509~202603","신규","-","","","단독다가구"
"116","충청북도 청주시 서원구 사창동","1**","8m미만","19.38","월세","202509","21","100","28","2014","봉명로150번길","202509~202609","신규","-","","","단독다가구"
"117","충청북도 청주시 서원구 사창동","2**","8m미만","16.00","월세","202509","21","200","30","2018","사직대로129번길","-","-","-","","","단독다가구"
"118","충청북도 청주시 서원구 수곡동","2**","12m미만","40.00","월세","202509","21","500","45","2011","매봉로60번길","202509~202609","신규","-","","","단독다가구"
"119","충청북도 청주시 서원구 산남동","8**","12m미만","56.00","월세","202509","20","500","50","2010","두꺼비로20번길","202510~202710","신규","-","","","단독다가구"
"120","충청북도 청주시 서원구 사창동","1**","12m미만","21.00","월세","202509","20","200","35","2016","천수로18번길","202510~202609","신규","-","","","단독다가구"
"121","충청북도 청주시 서원구 사창동","1**","12m미만","42.90","월세","202509","20","500","45","2016","천수로18번길","202510~202609","신규","-","","","단독다가구"
"122","충청북도 청주시 서원구 사창동","2**","8m미만","19.00","월세","202509","20","4,000","13","2015","사직대로145번길","-","-","-","","","단독다가구"
"123","충청북도 청주시 서원구 사창동","1**","8m미만","30.00","월세","202509","20","200","28","2016","봉명로142번길","202509~202609","신규","-","","","단독다가구"
"124","충청북도 청주시 서원구 개신동","4*","8m미만","35.00","월세","202509","20","300","30","2011","창직로12번길","202509~202701","신규","-","","","단독다가구"
"125","충청북도 청주시 서원구 산남동","8**","12m미만","56.00","월세","202509","20","500","50","2010","두꺼비로20번길","202510~202710","신규","-","","","단독다가구"
"126","충청북도 청주시 서원구 사창동","2**","12m미만","26.44","월세","202509","20","200","40","2014","천수로8번길","202509~202609","신규","-","","","단독다가구"
"127","충청북도 청주시 서원구 사창동","1**","8m미만","72.78","전세","202509","20","7,500","0","2010","천수로","202509~202709","갱신","-","7,500","0","단독다가구"
"128","충청북도 청주시 서원구 사창동","2**","8m미만","22.00","월세","202509","19","200","48","2001","사직대로185번길","202509~202609","신규","-","","","단독다가구"
"129","충청북도 청주시 서원구 수곡동","7**","12m미만","40.00","월세","202509","19","300","41","1998","수곡로89번길","202509~202709","신규","-","","","단독다가구"
"130","충청북도 청주시 서원구 사창동","2**","8m미만","26.00","월세","202509","19","100","38","2016","천수로8번길","202509~202609","신규","-","","","단독다가구"
"131","충청북도 청주시 서원구 죽림동","3**","25m미만","46.00","월세","202509","18","1,000","45","2010","성화로","202509~202709","신규","-","","","단독다가구"
"132","충청북도 청주시 서원구 산남동","3**","12m미만","42.90","월세","202509","18","400","38","2011","원흥로100번길","202509~202609","신규","-","","","단독다가구"
"133","충청북도 청주시 서원구 사창동","1**","8m미만","35.00","월세","202509","18","300","36","2015","1순환로626번길","202510~202610","신규","-","","","단독다가구"
"134","충청북도 청주시 서원구 사창동","3**","8m미만","26.00","월세","202509","18","300","37","2017","창신로12번길","202510~202610","신규","-","","","단독다가구"
"135","충청북도 청주시 서원구 사창동","1**","8m미만","25.00","월세","202509","18","500","30","2021","사직대로82번길","202509~202609","신규","-","","","단독다가구"
"136","충청북도 청주시 서원구 분평동","3**","12m미만","28.00","월세","202509","18","0","48","2009","안뜸로54번길","202510~202605","신규","-","","","단독다가구"
"137","충청북도 청주시 서원구 수곡동","7**","12m미만","50.00","월세","202509","17","200","48","1997","수곡로99번길","202510~202603","신규","-","","","단독다가구"
"138","충청북도 청주시 서원구 성화동","7**","12m미만","40.00","전세","202509","17","4,000","0","2013","장전로20번다길","202509~202709","신규","-","","","단독다가구"
"139","충청북도 청주시 서원구 산남동","8**","12m미만","35.00","월세","202509","17","500","45","2008","두꺼비로20번길","202509~202709","신규","-","","","단독다가구"
"140","충청북도 청주시 서원구 분평동","1***","8m미만","27.00","전세","202509","17","5,000","0","1997","매봉로29번길","-","-","-","","","단독다가구"
"141","충청북도 청주시 서원구 사창동","1**","8m미만","25.00","월세","202509","17","300","30","","충대로14번길","202509~202609","신규","-","","","단독다가구"
"142","충청북도 청주시 서원구 수곡동","7**","8m미만","24.00","전세","202509","17","5,500","0","1997","수곡로77번길","-","-","-","","","단독다가구"
"143","충청북도 청주시 서원구 수곡동","4*","8m미만","50.00","전세","202509","16","6,000","0","2002","청남로2104번길","202510~202710","신규","-","","","단독다가구"
"144","충청북도 청주시 서원구 성화동","5**","12m미만","30.00","월세","202509","16","300","45","","신성화로34번길","202510~202610","신규","-","","","단독다가구"
"145","충청북도 청주시 서원구 성화동","5**","12m미만","61.56","전세","202509","16","7,000","0","2010","신성화로46번길","202510~202710","신규","-","","","단독다가구"
"146","충청북도 청주시 서원구 모충동","1**","8m미만","58.04","전세","202509","16","8,000","0","2012","구룡산로337번길","202510~202710","신규","-","","","단독다가구"
"147","충청북도 청주시 서원구 산남동","8**","12m미만","42.00","전세","202509","15","4,500","0","2008","두꺼비로20번길","202509~202709","신규","-","","","단독다가구"
"148","충청북도 청주시 서원구 사창동","1**","8m미만","63.19","전세","202509","15","5,000","0","","사직대로99번길","202510~202710","신규","-","","","단독다가구"
"149","충청북도 청주시 서원구 산남동","1***","12m미만","35.19","월세","202509","14","3,000","18","2009","두꺼비로19번길","202509~202709","신규","-","","","단독다가구"
"150","충청북도 청주시 서원구 수곡동","5*","8m미만","27.00","월세","202509","14","200","30","2000","수영로23번길","202509~202609","신규","-","","","단독다가구"
"151","충청북도 청주시 서원구 성화동","5**","12m미만","23.00","월세","202509","14","200","35","2012","신성화로34번길","202510~202610","신규","-","","","단독다가구"
"152","충청북도 청주시 서원구 사창동","1**","8m미만","28.00","월세","202509","14","300","36","2013","1순환로634번길","202509~202609","신규","-","","","단독다가구"
"153","충청북도 청주시 서원구 수곡동","8**","25m미만","125.64","월세","202509","13","1,000","60","1996","수곡로68번길","202510~202710","신규","-","","","단독다가구"
"154","충청북도 청주시 서원구 모충동","1**","8m미만","25.91","월세","202509","13","50","45","2014","청남로2109번길","202509~202601","신규","-","","","단독다가구"
"155","충청북도 청주시 서원구 수곡동","9*","12m미만","25.00","월세","202509","13","100","30","2001","남들로","202509~202609","신규","-","","","단독다가구"
"156","충청북도 청주시 서원구 모충동","2**","8m미만","49.58","월세","202509","13","300","40","","서원남로58번길","202510~202710","신규","-","","","단독다가구"
"157","충청북도 청주시 서원구 수곡동","7**","8m미만","40.00","월세","202509","12","500","30","1997","수곡로67번길","202509~202709","신규","-","","","단독다가구"
"158","충청북도 청주시 서원구 모충동","2**","12m미만","23.74","월세","202509","12","50","150","2001","남들로35번길","202509~202512","신규","-","","","단독다가구"
"159","충청북도 청주시 서원구 사창동","2**","8m미만","25.00","월세","202509","12","1,000","50","2023","사직대로157번길","202509~202609","신규","-","","","단독다가구"
"160","충청북도 청주시 서원구 개신동","2**","12m미만","21.00","월세","202509","11","500","46","2025","성봉로","202509~202609","신규","-","","","단독다가구"
"161","충청북도 청주시 서원구 산남동","3**","12m미만","67.92","월세","202509","11","500","50","2007","원흥로100번길","202509~202609","신규","-","","","단독다가구"
"162","충청북도 청주시 서원구 사창동","1**","8m미만","60.00","월세","202509","10","500","55","2010","천수로17번길","202509~202609","신규","-","","","단독다가구"
"163","충청북도 청주시 서원구 사창동","2**","8m미만","25.00","월세","202509","10","200","48","2001","사직대로185번길","202509~202709","신규","-","","","단독다가구"
"164","충청북도 청주시 서원구 죽림동","3**","12m미만","64.00","전세","202509","10","6,500","0","2012","성화로79번길","202509~202709","신규","-","","","단독다가구"
"165","충청북도 청주시 서원구 모충동","4**","8m미만","56.68","월세","202509","10","2,000","49","2020","매봉로","202509~202709","신규","-","","","단독다가구"
"166","충청북도 청주시 서원구 사창동","1**","8m미만","19.00","월세","202509","10","300","41","2021","봉명로142번길","202509~202609","신규","-","","","단독다가구"
"167","충청북도 청주시 서원구 사창동","2**","8m미만","18.00","월세","202509","09","300","36","2021","사직대로145번길","202509~202609","신규","-","","","단독다가구"
"168","충청북도 청주시 서원구 수곡동","8*","8m미만","19.17","전세","202509","09","7,000","0","2001","서원남로19번길","202510~202709","신규","-","","","단독다가구"
"169","충청북도 청주시 서원구 사창동","2**","8m미만","86.75","전세","202509","09","12,000","0","1980","창신로25번길","202510~202910","신규","-","","","단독다가구"
